Country,PPCG_Donor_Id,Matching_WGS_Sample,WGS_Local_Sample_Id,PPCG_Meth_Sample_ID,Platform,Meth_Local_Sample_ID,Meth_Sample_Type,MetastaticSite,Meth_Distance_To_WGS_Sample,Meth_RNASeq_Annot,idat_grn_filename,idat_red_filename,Date_of_scan_or_Sequencing,Comments,Is_FFPE
USA,PPCG1764,NA,NA,PPCG1764a_450k,450k,TCGA-QU-A6IN-01A,TUM,NA,UNMATCH,MATCHED,9283265090_R06C01_Grn.idat,9283265090_R06C01_Red.idat,NA,,
USA,PPCG1765,NA,NA,PPCG1765a_450k,450k,TCGA-QU-A6IO-01A,TUM,NA,UNMATCH,MATCHED,9283265090_R02C01_Grn.idat,9283265090_R02C01_Red.idat,NA,,
USA,PPCG1766,NA,NA,PPCG1766a_450k,450k,TCGA-QU-A6IP-01A,TUM,NA,UNMATCH,MATCHED,9283265090_R03C01_Grn.idat,9283265090_R03C01_Red.idat,NA,,
USA,PPCG1767,NA,NA,PPCG1767a_450k,450k,TCGA-SU-A7E7-01A,TUM,NA,UNMATCH,MATCHED,9422493015_R04C01_Grn.idat,9422493015_R04C01_Red.idat,NA,,
USA,PPCG1768,NA,NA,PPCG1768a_450k,450k,TCGA-TK-A8OK-01A,TUM,NA,UNMATCH,MATCHED,9934625042_R02C01_Grn.idat,9934625042_R02C01_Red.idat,NA,,
USA,PPCG1769,NA,NA,PPCG1769a_450k,450k,TCGA-TP-A8TT-01A,TUM,NA,UNMATCH,MATCHED,3999547132_R06C01_Grn.idat,3999547132_R06C01_Red.idat,NA,,
USA,PPCG1770,NA,NA,PPCG1770a_450k,450k,TCGA-TP-A8TV-01A,TUM,NA,UNMATCH,MATCHED,3999547134_R06C02_Grn.idat,3999547134_R06C02_Red.idat,NA,,
USA,PPCG1771,NA,NA,PPCG1771a_450k,450k,TCGA-V1-A8MF-01A,TUM,NA,UNMATCH,MATCHED,9934625036_R06C01_Grn.idat,9934625036_R06C01_Red.idat,NA,,
USA,PPCG1772,NA,NA,PPCG1772a_450k,450k,TCGA-V1-A8MG-01A,TUM,NA,UNMATCH,MATCHED,9934625036_R03C01_Grn.idat,9934625036_R03C01_Red.idat,NA,,
USA,PPCG1773,NA,NA,PPCG1773a_450k,450k,TCGA-V1-A8MJ-01A,TUM,NA,UNMATCH,MATCHED,9934625034_R05C02_Grn.idat,9934625034_R05C02_Red.idat,NA,,
USA,PPCG1774,NA,NA,PPCG1774a_450k,450k,TCGA-V1-A8MK-01A,TUM,NA,UNMATCH,MATCHED,9934625049_R04C01_Grn.idat,9934625049_R04C01_Red.idat,NA,,
USA,PPCG1775,NA,NA,PPCG1775a_450k,450k,TCGA-V1-A8ML-01A,TUM,NA,UNMATCH,MATCHED,9934625152_R02C01_Grn.idat,9934625152_R02C01_Red.idat,NA,,
USA,PPCG1776,NA,NA,PPCG1776a_450k,450k,TCGA-V1-A8MM-01A,TUM,NA,UNMATCH,MATCHED,9934625168_R05C02_Grn.idat,9934625168_R05C02_Red.idat,NA,,
USA,PPCG1777,NA,NA,PPCG1777a_450k,450k,TCGA-V1-A8MU-01A,TUM,NA,UNMATCH,MATCHED,9934625168_R01C01_Grn.idat,9934625168_R01C01_Red.idat,NA,,
USA,PPCG1778,NA,NA,PPCG1778a_450k,450k,TCGA-V1-A8WL-01A,TUM,NA,UNMATCH,MATCHED,9934625147_R06C01_Grn.idat,9934625147_R06C01_Red.idat,NA,,
USA,PPCG1779,NA,NA,PPCG1779a_450k,450k,TCGA-V1-A8WN-01A,TUM,NA,UNMATCH,MATCHED,9934625147_R04C01_Grn.idat,9934625147_R04C01_Red.idat,NA,,
USA,PPCG1780,NA,NA,PPCG1780a_450k,450k,TCGA-V1-A8WS-01A,TUM,NA,UNMATCH,MATCHED,9934625168_R04C02_Grn.idat,9934625168_R04C02_Red.idat,NA,,
USA,PPCG1781,NA,NA,PPCG1781a_450k,450k,TCGA-V1-A8WV-01A,TUM,NA,UNMATCH,MATCHED,9934625093_R01C02_Grn.idat,9934625093_R01C02_Red.idat,NA,,
USA,PPCG1782,NA,NA,PPCG1782a_450k,450k,TCGA-V1-A8WW-01A,TUM,NA,UNMATCH,MATCHED,9934625152_R06C02_Grn.idat,9934625152_R06C02_Red.idat,NA,,
USA,PPCG1783,NA,NA,PPCG1783a_450k,450k,TCGA-V1-A8X3-01A,TUM,NA,UNMATCH,MATCHED,9934625147_R05C01_Grn.idat,9934625147_R05C01_Red.idat,NA,,
USA,PPCG1784,NA,NA,PPCG1784a_450k,450k,TCGA-V1-A9O5-01A,TUM,NA,UNMATCH,MATCHED,3999543025_R03C01_Grn.idat,3999543025_R03C01_Red.idat,NA,,
USA,PPCG1784,NA,NA,PPCG1784c_450k,450k,TCGA-V1-A9O5-06A,MET,NA,UNMATCH,MATCHED,3999543014_R05C01_Grn.idat,3999543014_R05C01_Red.idat,NA,,
USA,PPCG1785,NA,NA,PPCG1785a_450k,450k,TCGA-V1-A9O7-01A,TUM,NA,UNMATCH,MATCHED,3999543013_R02C02_Grn.idat,3999543013_R02C02_Red.idat,NA,,
USA,PPCG1786,NA,NA,PPCG1786a_450k,450k,TCGA-V1-A9O9-01A,TUM,NA,UNMATCH,MATCHED,3999547163_R01C01_Grn.idat,3999547163_R01C01_Red.idat,NA,,
USA,PPCG1787,NA,NA,PPCG1787a_450k,450k,TCGA-V1-A9OA-01A,TUM,NA,UNMATCH,MATCHED,3999547132_R04C02_Grn.idat,3999547132_R04C02_Red.idat,NA,,
USA,PPCG1788,NA,NA,PPCG1788a_450k,450k,TCGA-V1-A9OF-01A,TUM,NA,UNMATCH,MATCHED,3999543026_R06C01_Grn.idat,3999543026_R06C01_Red.idat,NA,,
USA,PPCG1789,NA,NA,PPCG1789a_450k,450k,TCGA-V1-A9OH-01A,TUM,NA,UNMATCH,MATCHED,3999543026_R04C02_Grn.idat,3999543026_R04C02_Red.idat,NA,,
USA,PPCG1790,NA,NA,PPCG1790a_450k,450k,TCGA-V1-A9OL-01A,TUM,NA,UNMATCH,MATCHED,3999543014_R01C02_Grn.idat,3999543014_R01C02_Red.idat,NA,,
USA,PPCG1791,NA,NA,PPCG1791a_450k,450k,TCGA-V1-A9OQ-01A,TUM,NA,UNMATCH,MATCHED,3999543025_R04C01_Grn.idat,3999543025_R04C01_Red.idat,NA,,
USA,PPCG1792,NA,NA,PPCG1792a_450k,450k,TCGA-V1-A9OT-01A,TUM,NA,UNMATCH,MATCHED,3999543013_R06C01_Grn.idat,3999543013_R06C01_Red.idat,NA,,
USA,PPCG1793,NA,NA,PPCG1793a_450k,450k,TCGA-V1-A9OX-01A,TUM,NA,UNMATCH,MATCHED,3999543014_R02C01_Grn.idat,3999543014_R02C01_Red.idat,NA,,
USA,PPCG1794,NA,NA,PPCG1794a_450k,450k,TCGA-V1-A9OY-01A,TUM,NA,UNMATCH,MATCHED,3999543026_R04C01_Grn.idat,3999543026_R04C01_Red.idat,NA,,
USA,PPCG1795,NA,NA,PPCG1795a_450k,450k,TCGA-V1-A9Z7-01A,TUM,NA,UNMATCH,MATCHED,3999543013_R03C02_Grn.idat,3999543013_R03C02_Red.idat,NA,,
USA,PPCG1796,NA,NA,PPCG1796a_450k,450k,TCGA-V1-A9Z8-01A,TUM,NA,UNMATCH,MATCHED,3999547132_R01C02_Grn.idat,3999547132_R01C02_Red.idat,NA,,
USA,PPCG1797,NA,NA,PPCG1797a_450k,450k,TCGA-V1-A9Z9-01A,TUM,NA,UNMATCH,MATCHED,3999543025_R02C01_Grn.idat,3999543025_R02C01_Red.idat,NA,,
USA,PPCG1798,NA,NA,PPCG1798a_450k,450k,TCGA-V1-A9ZG-01A,TUM,NA,UNMATCH,MATCHED,3999543026_R05C02_Grn.idat,3999543026_R05C02_Red.idat,NA,,
USA,PPCG1799,NA,NA,PPCG1799a_450k,450k,TCGA-V1-A9ZI-01A,TUM,NA,UNMATCH,MATCHED,3999547134_R01C02_Grn.idat,3999547134_R01C02_Red.idat,NA,,
USA,PPCG1800,NA,NA,PPCG1800a_450k,450k,TCGA-V1-A9ZK-01A,TUM,NA,UNMATCH,MATCHED,3999543013_R03C01_Grn.idat,3999543013_R03C01_Red.idat,NA,,
USA,PPCG1801,NA,NA,PPCG1801a_450k,450k,TCGA-V1-A9ZR-01A,TUM,NA,UNMATCH,MATCHED,3999543025_R04C02_Grn.idat,3999543025_R04C02_Red.idat,NA,,
USA,PPCG1802,NA,NA,PPCG1802a_450k,450k,TCGA-VN-A88I-01A,TUM,NA,UNMATCH,MATCHED,9630789122_R05C02_Grn.idat,9630789122_R05C02_Red.idat,NA,,
USA,PPCG1803,NA,NA,PPCG1803a_450k,450k,TCGA-VN-A88K-01A,TUM,NA,UNMATCH,MATCHED,9630789138_R01C01_Grn.idat,9630789138_R01C01_Red.idat,NA,,
USA,PPCG1804,NA,NA,PPCG1804a_450k,450k,TCGA-VN-A88L-01A,TUM,NA,UNMATCH,MATCHED,9630789122_R06C02_Grn.idat,9630789122_R06C02_Red.idat,NA,,
USA,PPCG1805,NA,NA,PPCG1805a_450k,450k,TCGA-VN-A88M-01A,TUM,NA,UNMATCH,MATCHED,9630789122_R02C01_Grn.idat,9630789122_R02C01_Red.idat,NA,,
USA,PPCG1806,NA,NA,PPCG1806a_450k,450k,TCGA-VN-A88N-01A,TUM,NA,UNMATCH,MATCHED,9934625036_R04C02_Grn.idat,9934625036_R04C02_Red.idat,NA,,
USA,PPCG1807,NA,NA,PPCG1807a_450k,450k,TCGA-VN-A88O-01A,TUM,NA,UNMATCH,MATCHED,9630789125_R03C02_Grn.idat,9630789125_R03C02_Red.idat,NA,,
USA,PPCG1808,NA,NA,PPCG1808a_450k,450k,TCGA-VN-A88P-01A,TUM,NA,UNMATCH,MATCHED,9630789138_R04C01_Grn.idat,9630789138_R04C01_Red.idat,NA,,
USA,PPCG1809,NA,NA,PPCG1809a_450k,450k,TCGA-VN-A88Q-01A,TUM,NA,UNMATCH,MATCHED,9630789122_R01C02_Grn.idat,9630789122_R01C02_Red.idat,NA,,
USA,PPCG1810,NA,NA,PPCG1810a_450k,450k,TCGA-VN-A88R-01A,TUM,NA,UNMATCH,MATCHED,9934625042_R05C02_Grn.idat,9934625042_R05C02_Red.idat,NA,,
USA,PPCG1811,NA,NA,PPCG1811a_450k,450k,TCGA-VN-A943-01A,TUM,NA,UNMATCH,MATCHED,3999543013_R01C02_Grn.idat,3999543013_R01C02_Red.idat,NA,,
USA,PPCG1812,NA,NA,PPCG1812a_450k,450k,TCGA-VP-A872-01A,TUM,NA,UNMATCH,MATCHED,9630789125_R05C02_Grn.idat,9630789125_R05C02_Red.idat,NA,,
USA,PPCG1813,NA,NA,PPCG1813a_450k,450k,TCGA-VP-A875-01A,TUM,NA,UNMATCH,MATCHED,9630789138_R06C02_Grn.idat,9630789138_R06C02_Red.idat,NA,,
USA,PPCG1814,NA,NA,PPCG1814a_450k,450k,TCGA-VP-A876-01A,TUM,NA,UNMATCH,MATCHED,9630789122_R06C01_Grn.idat,9630789122_R06C01_Red.idat,NA,,
USA,PPCG1815,NA,NA,PPCG1815a_450k,450k,TCGA-VP-A878-01A,TUM,NA,UNMATCH,MATCHED,9630789122_R05C01_Grn.idat,9630789122_R05C01_Red.idat,NA,,
USA,PPCG1816,NA,NA,PPCG1816a_450k,450k,TCGA-VP-A879-01A,TUM,NA,UNMATCH,MATCHED,9630789125_R02C02_Grn.idat,9630789125_R02C02_Red.idat,NA,,
USA,PPCG1817,NA,NA,PPCG1817a_450k,450k,TCGA-VP-A87B-01A,TUM,NA,UNMATCH,MATCHED,9630789138_R03C02_Grn.idat,9630789138_R03C02_Red.idat,NA,,
USA,PPCG1818,NA,NA,PPCG1818a_450k,450k,TCGA-VP-A87C-01A,TUM,NA,UNMATCH,MATCHED,9630789125_R02C01_Grn.idat,9630789125_R02C01_Red.idat,NA,,
USA,PPCG1819,NA,NA,PPCG1819a_450k,450k,TCGA-VP-A87D-01A,TUM,NA,UNMATCH,MATCHED,9630789122_R01C01_Grn.idat,9630789122_R01C01_Red.idat,NA,,
USA,PPCG1820,NA,NA,PPCG1820a_450k,450k,TCGA-VP-A87E-01A,TUM,NA,UNMATCH,MATCHED,9630789122_R04C01_Grn.idat,9630789122_R04C01_Red.idat,NA,,
USA,PPCG1821,NA,NA,PPCG1821a_450k,450k,TCGA-VP-A87H-01A,TUM,NA,UNMATCH,MATCHED,9630789122_R03C01_Grn.idat,9630789122_R03C01_Red.idat,NA,,
USA,PPCG1822,NA,NA,PPCG1822a_450k,450k,TCGA-VP-A87J-01A,TUM,NA,UNMATCH,MATCHED,9630789138_R01C02_Grn.idat,9630789138_R01C02_Red.idat,NA,,
USA,PPCG1823,NA,NA,PPCG1823a_450k,450k,TCGA-VP-A87K-01A,TUM,NA,UNMATCH,MATCHED,9630789125_R01C02_Grn.idat,9630789125_R01C02_Red.idat,NA,,
USA,PPCG1824,NA,NA,PPCG1824a_450k,450k,TCGA-VP-AA1N-01A,TUM,NA,UNMATCH,MATCHED,3999547134_R02C02_Grn.idat,3999547134_R02C02_Red.idat,NA,,
USA,PPCG1825,NA,NA,PPCG1825a_450k,450k,TCGA-WW-A8ZI-01A,TUM,NA,UNMATCH,MATCHED,9934625147_R01C02_Grn.idat,9934625147_R01C02_Red.idat,NA,,
USA,PPCG1826,NA,NA,PPCG1826a_450k,450k,TCGA-X4-A8KQ-01A,TUM,NA,UNMATCH,MATCHED,9934625034_R01C02_Grn.idat,9934625034_R01C02_Red.idat,NA,,
USA,PPCG1827,NA,NA,PPCG1827a_450k,450k,TCGA-X4-A8KS-01A,TUM,NA,UNMATCH,MATCHED,9934625042_R03C02_Grn.idat,9934625042_R03C02_Red.idat,NA,,
USA,PPCG1828,NA,NA,PPCG1828a_450k,450k,TCGA-XA-A8JR-01A,TUM,NA,UNMATCH,MATCHED,9934625036_R04C01_Grn.idat,9934625036_R04C01_Red.idat,NA,,
USA,PPCG1829,NA,NA,PPCG1829a_450k,450k,TCGA-XJ-A83F-01A,TUM,NA,UNMATCH,MATCHED,9630789138_R03C01_Grn.idat,9630789138_R03C01_Red.idat,NA,,
USA,PPCG1830,NA,NA,PPCG1830a_450k,450k,TCGA-XJ-A83G-01A,TUM,NA,UNMATCH,MATCHED,9630789125_R04C02_Grn.idat,9630789125_R04C02_Red.idat,NA,,
USA,PPCG1831,NA,NA,PPCG1831a_450k,450k,TCGA-XJ-A83H-01A,TUM,NA,UNMATCH,MATCHED,9630789125_R06C01_Grn.idat,9630789125_R06C01_Red.idat,NA,,
USA,PPCG1832,NA,NA,PPCG1832a_450k,450k,TCGA-XJ-A9DI-01A,TUM,NA,UNMATCH,MATCHED,9934625152_R05C02_Grn.idat,9934625152_R05C02_Red.idat,NA,,
USA,PPCG1833,NA,NA,PPCG1833a_450k,450k,TCGA-XJ-A9DK-01A,TUM,NA,UNMATCH,MATCHED,9934625152_R01C02_Grn.idat,9934625152_R01C02_Red.idat,NA,,
USA,PPCG1834,NA,NA,PPCG1834a_450k,450k,TCGA-XJ-A9DQ-01A,TUM,NA,UNMATCH,MATCHED,9934625168_R06C01_Grn.idat,9934625168_R06C01_Red.idat,NA,,
USA,PPCG1835,NA,NA,PPCG1835a_450k,450k,TCGA-XJ-A9DX-01A,TUM,NA,UNMATCH,MATCHED,9934625152_R04C02_Grn.idat,9934625152_R04C02_Red.idat,NA,,
USA,PPCG1836,NA,NA,PPCG1836a_450k,450k,TCGA-XK-AAIR-01A,TUM,NA,UNMATCH,MATCHED,3999543014_R04C01_Grn.idat,3999543014_R04C01_Red.idat,NA,,
USA,PPCG1837,NA,NA,PPCG1837a_450k,450k,TCGA-XK-AAIV-01A,TUM,NA,UNMATCH,MATCHED,3999543014_R03C02_Grn.idat,3999543014_R03C02_Red.idat,NA,,
USA,PPCG1838,NA,NA,PPCG1838a_450k,450k,TCGA-XK-AAIW-01A,TUM,NA,UNMATCH,MATCHED,3999547134_R05C01_Grn.idat,3999547134_R05C01_Red.idat,NA,,
USA,PPCG1839,NA,NA,PPCG1839a_450k,450k,TCGA-XK-AAJ3-01A,TUM,NA,UNMATCH,MATCHED,3999543013_R05C01_Grn.idat,3999543013_R05C01_Red.idat,NA,,
USA,PPCG1840,NA,NA,PPCG1840a_450k,450k,TCGA-XK-AAJA-01A,TUM,NA,UNMATCH,MATCHED,3999547132_R02C01_Grn.idat,3999547132_R02C01_Red.idat,NA,,
USA,PPCG1841,NA,NA,PPCG1841a_450k,450k,TCGA-XK-AAJP-01A,TUM,NA,UNMATCH,MATCHED,3999543025_R06C02_Grn.idat,3999543025_R06C02_Red.idat,NA,,
USA,PPCG1842,NA,NA,PPCG1842a_450k,450k,TCGA-XK-AAJR-01A,TUM,NA,UNMATCH,MATCHED,3999543025_R01C02_Grn.idat,3999543025_R01C02_Red.idat,NA,,
USA,PPCG1843,NA,NA,PPCG1843a_450k,450k,TCGA-XK-AAJT-01A,TUM,NA,UNMATCH,MATCHED,3999543014_R02C02_Grn.idat,3999543014_R02C02_Red.idat,NA,,
USA,PPCG1844,NA,NA,PPCG1844a_450k,450k,TCGA-XK-AAJU-01A,TUM,NA,UNMATCH,MATCHED,3999547134_R02C01_Grn.idat,3999547134_R02C01_Red.idat,NA,,
USA,PPCG1845,NA,NA,PPCG1845a_450k,450k,TCGA-XK-AAK1-01A,TUM,NA,UNMATCH,MATCHED,3999543026_R02C01_Grn.idat,3999543026_R02C01_Red.idat,NA,,
USA,PPCG1846,NA,NA,PPCG1846a_450k,450k,TCGA-XQ-A8TA-01A,TUM,NA,UNMATCH,MATCHED,9934625042_R04C02_Grn.idat,9934625042_R04C02_Red.idat,NA,,
USA,PPCG1847,NA,NA,PPCG1847a_450k,450k,TCGA-XQ-A8TB-01A,TUM,NA,UNMATCH,MATCHED,9934625036_R05C01_Grn.idat,9934625036_R05C01_Red.idat,NA,,
USA,PPCG1848,NA,NA,PPCG1848a_450k,450k,TCGA-Y6-A8TL-01A,TUM,NA,UNMATCH,MATCHED,9934625168_R01C02_Grn.idat,9934625168_R01C02_Red.idat,NA,,
USA,PPCG1849,NA,NA,PPCG1849a_450k,450k,TCGA-Y6-A9XI-01A,TUM,NA,UNMATCH,MATCHED,3999547134_R04C02_Grn.idat,3999547134_R04C02_Red.idat,NA,,
USA,PPCG1850,NA,NA,PPCG1850a_450k,450k,TCGA-YJ-A8SW-01A,TUM,NA,UNMATCH,MATCHED,9934625168_R04C01_Grn.idat,9934625168_R04C01_Red.idat,NA,,
USA,PPCG1851,NA,NA,PPCG1851a_450k,450k,TCGA-YL-A8HJ-01A,TUM,NA,UNMATCH,MATCHED,9934625042_R05C01_Grn.idat,9934625042_R05C01_Red.idat,NA,,
USA,PPCG1852,NA,NA,PPCG1852a_450k,450k,TCGA-YL-A8HK-01A,TUM,NA,UNMATCH,MATCHED,9934625049_R01C01_Grn.idat,9934625049_R01C01_Red.idat,NA,,
USA,PPCG1853,NA,NA,PPCG1853a_450k,450k,TCGA-YL-A8HL-01A,TUM,NA,UNMATCH,MATCHED,9934625049_R04C02_Grn.idat,9934625049_R04C02_Red.idat,NA,,
USA,PPCG1854,NA,NA,PPCG1854a_450k,450k,TCGA-YL-A8HM-01A,TUM,NA,UNMATCH,MATCHED,9934625042_R06C01_Grn.idat,9934625042_R06C01_Red.idat,NA,,
USA,PPCG1855,NA,NA,PPCG1855a_450k,450k,TCGA-YL-A8HO-01A,TUM,NA,UNMATCH,MATCHED,9934625034_R04C02_Grn.idat,9934625034_R04C02_Red.idat,NA,,
USA,PPCG1856,NA,NA,PPCG1856a_450k,450k,TCGA-YL-A8S8-01A,TUM,NA,UNMATCH,MATCHED,9934625147_R01C01_Grn.idat,9934625147_R01C01_Red.idat,NA,,
USA,PPCG1857,NA,NA,PPCG1857a_450k,450k,TCGA-YL-A8S9-01A,TUM,NA,UNMATCH,MATCHED,9934625147_R03C01_Grn.idat,9934625147_R03C01_Red.idat,NA,,
USA,PPCG1858,NA,NA,PPCG1858a_450k,450k,TCGA-YL-A8SA-01A,TUM,NA,UNMATCH,MATCHED,9934625093_R02C01_Grn.idat,9934625093_R02C01_Red.idat,NA,,
USA,PPCG1859,NA,NA,PPCG1859a_450k,450k,TCGA-YL-A8SB-01A,TUM,NA,UNMATCH,MATCHED,9934625093_R03C01_Grn.idat,9934625093_R03C01_Red.idat,NA,,
USA,PPCG1860,NA,NA,PPCG1860a_450k,450k,TCGA-YL-A8SC-01A,TUM,NA,UNMATCH,MATCHED,9934625152_R03C01_Grn.idat,9934625152_R03C01_Red.idat,NA,,
USA,PPCG1861,NA,NA,PPCG1861a_450k,450k,TCGA-YL-A8SF-01A,TUM,NA,UNMATCH,MATCHED,9934625093_R03C02_Grn.idat,9934625093_R03C02_Red.idat,NA,,
USA,PPCG1862,NA,NA,PPCG1862a_450k,450k,TCGA-YL-A8SH-01B,TUM,NA,UNMATCH,MATCHED,9934625152_R06C01_Grn.idat,9934625152_R06C01_Red.idat,NA,,
USA,PPCG1863,NA,NA,PPCG1863a_450k,450k,TCGA-YL-A8SI-01A,TUM,NA,UNMATCH,MATCHED,3999543026_R03C01_Grn.idat,3999543026_R03C01_Red.idat,NA,,
USA,PPCG1864,NA,NA,PPCG1864a_450k,450k,TCGA-YL-A8SJ-01B,TUM,NA,UNMATCH,MATCHED,9934625152_R05C01_Grn.idat,9934625152_R05C01_Red.idat,NA,,
USA,PPCG1865,NA,NA,PPCG1865a_450k,450k,TCGA-YL-A8SK-01B,TUM,NA,UNMATCH,MATCHED,9934625147_R04C02_Grn.idat,9934625147_R04C02_Red.idat,NA,,
USA,PPCG1866,NA,NA,PPCG1866a_450k,450k,TCGA-YL-A8SL-01B,TUM,NA,UNMATCH,MATCHED,9934625093_R05C01_Grn.idat,9934625093_R05C01_Red.idat,NA,,
USA,PPCG1867,NA,NA,PPCG1867a_450k,450k,TCGA-YL-A8SO-01B,TUM,NA,UNMATCH,MATCHED,9934625152_R02C02_Grn.idat,9934625152_R02C02_Red.idat,NA,,
USA,PPCG1868,NA,NA,PPCG1868a_450k,450k,TCGA-YL-A8SP-01B,TUM,NA,UNMATCH,MATCHED,9934625147_R05C02_Grn.idat,9934625147_R05C02_Red.idat,NA,,
USA,PPCG1869,NA,NA,PPCG1869a_450k,450k,TCGA-YL-A8SQ-01B,TUM,NA,UNMATCH,MATCHED,9934625147_R02C01_Grn.idat,9934625147_R02C01_Red.idat,NA,,
USA,PPCG1870,NA,NA,PPCG1870a_450k,450k,TCGA-YL-A8SR-01B,TUM,NA,UNMATCH,MATCHED,9934625093_R06C01_Grn.idat,9934625093_R06C01_Red.idat,NA,,
USA,PPCG1871,NA,NA,PPCG1871a_450k,450k,TCGA-YL-A9WH-01A,TUM,NA,UNMATCH,MATCHED,9934625147_R02C02_Grn.idat,9934625147_R02C02_Red.idat,NA,,
USA,PPCG1872,NA,NA,PPCG1872a_450k,450k,TCGA-YL-A9WI-01A,TUM,NA,UNMATCH,MATCHED,9934625168_R02C01_Grn.idat,9934625168_R02C01_Red.idat,NA,,
USA,PPCG1873,NA,NA,PPCG1873a_450k,450k,TCGA-YL-A9WJ-01A,TUM,NA,UNMATCH,MATCHED,9934625093_R01C01_Grn.idat,9934625093_R01C01_Red.idat,NA,,
USA,PPCG1874,NA,NA,PPCG1874a_450k,450k,TCGA-YL-A9WK-01A,TUM,NA,UNMATCH,MATCHED,9934625168_R02C02_Grn.idat,9934625168_R02C02_Red.idat,NA,,
USA,PPCG1875,NA,NA,PPCG1875a_450k,450k,TCGA-YL-A9WL-01A,TUM,NA,UNMATCH,MATCHED,3999543026_R01C02_Grn.idat,3999543026_R01C02_Red.idat,NA,,
USA,PPCG1876,NA,NA,PPCG1876a_450k,450k,TCGA-YL-A9WX-01A,TUM,NA,UNMATCH,MATCHED,3999547132_R02C02_Grn.idat,3999547132_R02C02_Red.idat,NA,,
USA,PPCG1877,NA,NA,PPCG1877a_450k,450k,TCGA-YL-A9WY-01A,TUM,NA,UNMATCH,MATCHED,3999543014_R05C02_Grn.idat,3999543014_R05C02_Red.idat,NA,,
USA,PPCG1878,NA,NA,PPCG1878a_450k,450k,TCGA-ZG-A8QW-01A,TUM,NA,UNMATCH,MATCHED,9934625168_R05C01_Grn.idat,9934625168_R05C01_Red.idat,NA,,
USA,PPCG1879,NA,NA,PPCG1879a_450k,450k,TCGA-ZG-A8QX-01A,TUM,NA,UNMATCH,MATCHED,9934625093_R04C02_Grn.idat,9934625093_R04C02_Red.idat,NA,,
USA,PPCG1880,NA,NA,PPCG1880a_450k,450k,TCGA-ZG-A8QY-01A,TUM,NA,UNMATCH,MATCHED,9934625093_R06C02_Grn.idat,9934625093_R06C02_Red.idat,NA,,
USA,PPCG1881,NA,NA,PPCG1881a_450k,450k,TCGA-ZG-A8QZ-01A,TUM,NA,UNMATCH,MATCHED,9934625093_R05C02_Grn.idat,9934625093_R05C02_Red.idat,NA,,
USA,PPCG1882,NA,NA,PPCG1882a_450k,450k,TCGA-ZG-A9KY-01A,TUM,NA,UNMATCH,MATCHED,3999543013_R06C02_Grn.idat,3999543013_R06C02_Red.idat,NA,,
USA,PPCG1883,NA,NA,PPCG1883a_450k,450k,TCGA-ZG-A9L0-01A,TUM,NA,UNMATCH,MATCHED,3999543014_R01C01_Grn.idat,3999543014_R01C01_Red.idat,NA,,
USA,PPCG1884,NA,NA,PPCG1884a_450k,450k,TCGA-ZG-A9L1-01A,TUM,NA,UNMATCH,MATCHED,3999543014_R06C01_Grn.idat,3999543014_R06C01_Red.idat,NA,,
USA,PPCG1885,NA,NA,PPCG1885a_450k,450k,TCGA-ZG-A9L2-01A,TUM,NA,UNMATCH,MATCHED,3999543025_R05C01_Grn.idat,3999543025_R05C01_Red.idat,NA,,
USA,PPCG1886,NA,NA,PPCG1886a_450k,450k,TCGA-ZG-A9L4-01A,TUM,NA,UNMATCH,MATCHED,3999547132_R04C01_Grn.idat,3999547132_R04C01_Red.idat,NA,,
USA,PPCG1887,NA,NA,PPCG1887a_450k,450k,TCGA-ZG-A9L5-01A,TUM,NA,UNMATCH,MATCHED,3999543013_R02C01_Grn.idat,3999543013_R02C01_Red.idat,NA,,
USA,PPCG1888,NA,NA,PPCG1888a_450k,450k,TCGA-ZG-A9L6-01A,TUM,NA,UNMATCH,MATCHED,3999543025_R02C02_Grn.idat,3999543025_R02C02_Red.idat,NA,,
USA,PPCG1889,NA,NA,PPCG1889a_450k,450k,TCGA-ZG-A9L9-01A,TUM,NA,UNMATCH,MATCHED,3999547163_R03C01_Grn.idat,3999547163_R03C01_Red.idat,NA,,
USA,PPCG1890,NA,NA,PPCG1890a_450k,450k,TCGA-ZG-A9LB-01A,TUM,NA,UNMATCH,MATCHED,3999547134_R03C01_Grn.idat,3999547134_R03C01_Red.idat,NA,,
USA,PPCG1891,NA,NA,PPCG1891a_450k,450k,TCGA-ZG-A9LM-01A,TUM,NA,UNMATCH,MATCHED,3999547134_R05C02_Grn.idat,3999547134_R05C02_Red.idat,NA,,
USA,PPCG1892,NA,NA,PPCG1892a_450k,450k,TCGA-ZG-A9LN-01A,TUM,NA,UNMATCH,MATCHED,3999543013_R01C01_Grn.idat,3999543013_R01C01_Red.idat,NA,,
USA,PPCG1893,NA,NA,PPCG1893a_450k,450k,TCGA-ZG-A9LS-01A,TUM,NA,UNMATCH,MATCHED,3999547134_R03C02_Grn.idat,3999547134_R03C02_Red.idat,NA,,
USA,PPCG1894,NA,NA,PPCG1894a_450k,450k,TCGA-ZG-A9LU-01A,TUM,NA,UNMATCH,MATCHED,3999543014_R04C02_Grn.idat,3999543014_R04C02_Red.idat,NA,,
